Ms,maxfield,t
-2040.0,5.144395337815001,8586.0
-2022.0,5.198173426207059,8587.0
-1998.0,5.2517462996129485,8588.0
-1978.0,5.305111843067298,8589.0
-1962.0,5.3582679497899495,8590.0
-1970.0,5.411212521268769,8591.0
-2004.0,5.463943467342728,8592.0
-1916.0,5.516458706284306,8593.0
-1898.0,5.568756164881792,8594.0
-1922.0,5.620833778521245,8595.0
-1918.0,5.67268949126753,8596.0
-1904.0,5.7243212559459,8597.0
-1896.0,5.775727034222635,8598.0
-1866.0,5.826904796685746,8599.0
-1874.0,5.8778525229247425,8600.0
-1886.0,5.928568201610629,8601.0
-1856.0,5.979049830575136,8602.0
-1858.0,6.02929541689022,8603.0
-1826.0,6.079302976945996,8604.0
-1812.0,6.129070536529731,8605.0
-1804.0,6.178596130903335,8606.0
-1812.0,6.2278778048811425,8607.0
-1836.0,6.2769136129069905,8608.0
-1768.0,6.325701619131255,8609.0
-1752.0,6.374239897486932,8610.0
-1750.0,6.4225265317657945,8611.0
-1736.0,6.470559615694418,8612.0
-1796.0,6.518337253008733,8613.0
-1758.0,6.565857557529533,8614.0
-1732.0,6.613118653236512,8615.0
-1740.0,6.660118674342533,8616.0
-1698.0,6.706855765367187,8617.0
-1724.0,6.753328081210254,8618.0
-1710.0,6.799533787224121,8619.0
-1704.0,6.845471059286839,8620.0
-1686.0,6.891138083873461,8621.0
-1672.0,6.936533058128048,8622.0
-1710.0,6.981654189934697,8623.0
-1684.0,7.026499697988485,8624.0
-1692.0,7.07106781186549,8625.0
-1660.0,7.115356772092891,8626.0
-1666.0,7.159364830218272,8627.0
-1666.0,7.203090248879001,8628.0
-1658.0,7.246531301870423,8629.0
-1600.0,7.289686274214092,8630.0
-1634.0,7.332553462225599,8631.0
-1630.0,7.375131173581711,8632.0
-1628.0,7.417417727387385,8633.0
-1620.0,7.459411454241836,8634.0
-1598.0,7.5011106963046315,8635.0
-1612.0,7.542513807361001,8636.0
-1592.0,7.583619152887202,8637.0
-1606.0,7.624425110114437,8638.0
-1584.0,7.6649300680934775,8639.0
-1612.0,7.705132427757891,8640.0
-1600.0,7.745030601987358,8641.0
-1576.0,7.784623015670229,8642.0
-1550.0,7.823908105765895,8643.0
-1528.0,7.862884321366135,8644.0
-1540.0,7.90155012375687,8645.0
-1532.0,7.939903986478338,8646.0
-1530.0,7.977944395385671,8647.0
-1528.0,8.015669848708747,8648.0
-1550.0,8.053078857111219,8649.0
-1554.0,8.090169943749492,8650.0
-1524.0,8.126941644330934,8651.0
-1554.0,8.163392507171853,8652.0
-1548.0,8.199521093254473,8653.0
-1504.0,8.235325976284242,8654.0
-1520.0,8.270805742745605,8655.0
-1500.0,8.30595899195813,8656.0
-1528.0,8.340784336131694,8657.0
-1506.0,8.375280400421417,8658.0
-1496.0,8.409445822981708,8659.0
-1524.0,8.443279255020183,8660.0
-1488.0,8.476779360850808,8661.0
-1490.0,8.509944817946874,8662.0
-1472.0,8.542774316992922,8663.0
-1486.0,8.575266561936509,8664.0
-1472.0,8.60742027003944,8665.0
-1486.0,8.639234171928337,8666.0
-1428.0,8.6707070116449,8667.0
-1454.0,8.701837546695273,8668.0
-1450.0,8.732624548099164,8669.0
-1438.0,8.763066800438612,8670.0
-1454.0,8.793163101905554,8671.0
-1414.0,8.822912264349508,8672.0
-1434.0,8.852313113324541,8673.0
-1456.0,8.88136448813545,8674.0
-1438.0,8.910065241883697,8675.0
-1444.0,8.938414241512637,8676.0
-1420.0,8.966410367852372,8677.0
-1416.0,8.994052515663677,8678.0
-1452.0,9.021339593682008,8679.0
-1426.0,9.04827052466019,8680.0
-1406.0,9.074844245411146,8681.0
-1414.0,9.101059706849949,8682.0
-1420.0,9.126915874035031,8683.0
-1424.0,9.152411726209191,8684.0
-1418.0,9.177546256839811,8685.0
-1390.0,9.20231847365866,8686.0
-1392.0,9.226727398701119,8687.0
-1390.0,9.250772068344563,8688.0
-1412.0,9.274451533346607,8689.0
-1386.0,9.297764858882493,8690.0
-1384.0,9.320711124582102,8691.0
-1396.0,9.343289424566123,8692.0
-1360.0,9.365498867481937,8693.0
-1364.0,9.387338576538717,8694.0
-1344.0,9.408807689542241,8695.0
-1406.0,9.429905358928618,8696.0
-1402.0,9.450630751798034,8697.0
-1392.0,9.470983049947439,8698.0
-1372.0,9.49096144990295,8699.0
-1380.0,9.51056516295153,8700.0
-1346.0,9.529793415172191,8701.0
-1344.0,9.548645447466441,8702.0
-1328.0,9.567120515588284,8703.0
-1372.0,9.585217890173748,8704.0
-1344.0,9.602936856769409,8705.0
-1344.0,9.620276715860847,8706.0
-1354.0,9.637236782900093,8707.0
-1376.0,9.653816388332743,8708.0
-1364.0,9.670014877624345,8709.0
-1364.0,9.685831611286314,8710.0
-1334.0,9.701265964901033,8711.0
-1382.0,9.716317329146722,8712.0
-1360.0,9.730985109821258,8713.0
-1356.0,9.74526872786577,8714.0
-1362.0,9.759167619387464,8715.0
-1334.0,9.772681235681931,8716.0
-1334.0,9.785809043254725,8717.0
-1310.0,9.79855052384248,8718.0
-1356.0,9.810905174433342,8719.0
-1318.0,9.822872507286869,8720.0
-1358.0,9.834452049953285,8721.0
-1332.0,9.845643345292048,8722.0
-1316.0,9.85644595148998,8723.0
-1310.0,9.866859442078674,8724.0
-1342.0,9.876883405951375,8725.0
-1324.0,9.886517447379143,8726.0
-1330.0,9.895761186026517,8727.0
-1336.0,9.904614256966504,8728.0
-1338.0,9.913076310695061,8729.0
-1344.0,9.92114701314477,8730.0
-1326.0,9.928826045698132,8731.0
-1300.0,9.936113105200084,8732.0
-1328.0,9.943007903969992,8733.0
-1334.0,9.949510169813001,8734.0
-1298.0,9.955619646030803,8735.0
-1342.0,9.961336091431717,8736.0
-1320.0,9.966659280340295,8737.0
-1308.0,9.971589002606137,8738.0
-1342.0,9.976125063612248,8739.0
-1278.0,9.980267284282714,8740.0
-1336.0,9.98401550108975,8741.0
-1340.0,9.987369566060176,8742.0
-1334.0,9.990329346781246,8743.0
-1314.0,9.992894726405893,8744.0
-1344.0,9.995065603657313,8745.0
-1320.0,9.996841892832999,8746.0
-1320.0,9.99822352380809,8747.0
-1292.0,9.99921044203816,8748.0
-1310.0,9.999802608561371,8749.0
-1310.0,10.0,8750.0
-1322.0,9.999802608561371,8751.0
-1320.0,9.99921044203816,8752.0
-1324.0,9.998223523808091,8753.0
-1322.0,9.996841892833002,8754.0
-1326.0,9.995065603657316,8755.0
-1320.0,9.992894726405893,8756.0
-1324.0,9.990329346781246,8757.0
-1322.0,9.987369566060178,8758.0
-1316.0,9.98401550108975,8759.0
-1302.0,9.980267284282714,8760.0
-1310.0,9.976125063612248,8761.0
-1352.0,9.971589002606143,8762.0
-1350.0,9.9666592803403,8763.0
-1290.0,9.961336091431729,8764.0
-1324.0,9.955619646030803,8765.0
-1328.0,9.949510169813001,8766.0
-1292.0,9.943007903969985,8767.0
-1330.0,9.936113105200086,8768.0
-1324.0,9.928826045698134,8769.0
-1346.0,9.92114701314479,8770.0
-1314.0,9.913076310695072,8771.0
-1350.0,9.904614256966514,8772.0
-1358.0,9.895761186026519,8773.0
-1344.0,9.886517447379145,8774.0
-1308.0,9.876883405951377,8775.0
-1352.0,9.866859442078674,8776.0
-1344.0,9.856445951489981,8777.0
-1328.0,9.84564334529206,8778.0
-1332.0,9.834452049953311,8779.0
-1328.0,9.822872507286895,8780.0
-1374.0,9.810905174433344,8781.0
-1316.0,9.798550523842467,8782.0
-1368.0,9.785809043254726,8783.0
-1356.0,9.772681235681933,8784.0
-1354.0,9.759167619387467,8785.0
-1338.0,9.745268727865756,8786.0
-1342.0,9.730985109821276,8787.0
-1334.0,9.716317329146758,8788.0
-1352.0,9.701265964901072,8789.0
-1342.0,9.685831611286316,8790.0
-1348.0,9.670014877624348,8791.0
-1356.0,9.653816388332746,8792.0
-1364.0,9.637236782900096,8793.0
-1354.0,9.62027671586085,8794.0
-1352.0,9.602936856769452,8795.0
-1362.0,9.585217890173771,8796.0
-1402.0,9.567120515588329,8797.0
-1380.0,9.548645447466445,8798.0
-1378.0,9.529793415172193,8799.0
-1360.0,9.510565162951533,8800.0
-1386.0,9.490961449902954,8801.0
-1374.0,9.470983049947442,8802.0
-1388.0,9.450630751798082,8803.0
-1368.0,9.42990535892867,8804.0
-1328.0,9.408807689542268,8805.0
-1356.0,9.387338576538744,8806.0
-1340.0,9.365498867481941,8807.0
-1362.0,9.343289424566127,8808.0
-1366.0,9.320711124582106,8809.0
-1394.0,9.297764858882498,8810.0
-1400.0,9.274451533346612,8811.0
-1400.0,9.25077206834462,8812.0
-1396.0,9.226727398701177,8813.0
-1412.0,9.20231847365872,8814.0
-1442.0,9.177546256839817,8815.0
-1386.0,9.152411726209195,8816.0
-1426.0,9.126915874035035,8817.0
-1420.0,9.10105970684995,8818.0
-1432.0,9.07484424541115,8819.0
-1420.0,9.048270524660223,8820.0
-1434.0,9.021339593682043,8821.0
-1418.0,8.994052515663743,8822.0
-1414.0,8.966410367852378,8823.0
-1458.0,8.938414241512643,8824.0
-1458.0,8.910065241883668,8825.0
-1442.0,8.881364488135453,8826.0
-1434.0,8.852313113324545,8827.0
-1444.0,8.822912264349512,8828.0
-1466.0,8.793163101905593,8829.0
-1438.0,8.763066800438652,8830.0
-1450.0,8.732624548099237,8831.0
-1410.0,8.701837546695277,8832.0
-1458.0,8.670707011644906,8833.0
-1468.0,8.639234171928342,8834.0
-1456.0,8.607420270039444,8835.0
-1458.0,8.575266561936516,8836.0
-1452.0,8.542774316993002,8837.0
-1486.0,8.509944817946952,8838.0
-1498.0,8.47677936085085,8839.0
-1480.0,8.443279255020151,8840.0
-1516.0,8.409445822981713,8841.0
-1466.0,8.375280400421422,8842.0
-1498.0,8.3407843361317,8843.0
-1468.0,8.305958991958097,8844.0
-1504.0,8.270805742745651,8845.0
-1504.0,8.23532597628433,8846.0
-1524.0,8.19952109325456,8847.0
-1506.0,8.163392507171858,8848.0
-1488.0,8.126941644330941,8849.0
-1524.0,8.090169943749498,8850.0
-1528.0,8.053078857111224,8851.0
-1564.0,8.015669848708752,8852.0
-1524.0,7.977944395385678,8853.0
-1518.0,7.939903986478387,8854.0
-1572.0,7.901550123756919,8855.0
-1524.0,7.862884321366228,8856.0
-1554.0,7.823908105765901,8857.0
-1552.0,7.784623015670235,8858.0
-1550.0,7.7450306019873185,8859.0
-1576.0,7.705132427757898,8860.0
-1592.0,7.664930068093484,8861.0
-1534.0,7.624425110114536,8862.0
-1608.0,7.583619152887255,8863.0
-1598.0,7.542513807361054,8864.0
-1616.0,7.501110696304638,8865.0
-1616.0,7.4594114542418435,8866.0
-1608.0,7.417417727387392,8867.0
-1622.0,7.375131173581718,8868.0
-1646.0,7.332553462225606,8869.0
-1630.0,7.2896862742141,8870.0
-1614.0,7.246531301870527,8871.0
-1664.0,7.203090248879107,8872.0
-1606.0,7.159364830218329,8873.0
-1658.0,7.115356772092848,8874.0
-1680.0,7.071067811865498,8875.0
-1656.0,7.026499697988492,8876.0
-1644.0,6.981654189934704,8877.0
-1676.0,6.936533058128004,8878.0
-1724.0,6.8911380838735194,8879.0
-1704.0,6.845471059286949,8880.0
-1688.0,6.799533787224233,8881.0
-1748.0,6.753328081210261,8882.0
-1656.0,6.7068557653671945,8883.0
-1742.0,6.66011867434254,8884.0
-1744.0,6.613118653236518,8885.0
-1708.0,6.565857557529541,8886.0
-1764.0,6.518337253008847,8887.0
-1772.0,6.470559615694479,8888.0
-1796.0,6.42252653176591,8889.0
-1790.0,6.374239897486939,8890.0
-1742.0,6.325701619131263,8891.0
-1780.0,6.2769136129069985,8892.0
-1826.0,6.22787780488115,8893.0
-1776.0,6.178596130903343,8894.0
-1824.0,6.129070536529739,8895.0
-1874.0,6.079302976946116,8896.0
-1812.0,6.029295416890284,8897.0
-1882.0,5.9790498305752005,8898.0
-1882.0,5.928568201610637,8899.0
-1910.0,5.8778525229247505,8900.0
-1842.0,5.826904796685754,8901.0
-1854.0,5.775727034222643,8902.0
-1886.0,5.724321255945908,8903.0
-1892.0,5.672689491267655,8904.0
-1956.0,5.62083377852137,8905.0
-1970.0,5.568756164881918,8906.0
-1926.0,5.516458706284315,8907.0
-1966.0,5.4639434673427365,8908.0
-1970.0,5.411212521268778,8909.0
-1970.0,5.358267949789958,8910.0
-2002.0,5.305111843067306,8911.0
-1972.0,5.251746299613016,8912.0
-1996.0,5.198173426207128,8913.0
-2018.0,5.144395337815131,8914.0
-2070.0,5.090414157503753,8915.0
-2074.0,5.036232016357621,8916.0
-2078.0,4.981851053394894,8917.0
-2116.0,4.927273415482935,8918.0
-2056.0,4.872501257253315,8919.0
-2122.0,4.817536741017117,8920.0
-2140.0,4.762382036679452,8921.0
-2144.0,4.707039321653359,8922.0
-2170.0,4.651510780774652,8923.0
-2170.0,4.595798606214919,8924.0
-2168.0,4.539904997395481,8925.0
-2184.0,4.483832160900307,8926.0
-2244.0,4.427582310389035,8927.0
-2240.0,4.371157666509321,8928.0
-2244.0,4.314560456809681,8929.0
-2246.0,4.257792915650789,8930.0
-2254.0,4.200857284118097,8931.0
-2318.0,4.143755809932847,8932.0
-2330.0,4.086490747363532,8933.0
-2294.0,4.029064357136639,8934.0
-2328.0,3.97147890634779,8935.0
-2364.0,3.9137366683719788,8936.0
-2366.0,3.8558399227739564,8937.0
-2368.0,3.7977909552181037,8938.0
-2390.0,3.7395920573780685,8939.0
-2392.0,3.6812455268468143,8940.0
-2398.0,3.6227536670454623,8941.0
-2394.0,3.564118787132549,8942.0
-2410.0,3.505343201912603,8943.0
-2424.0,3.4464292317451535,8944.0
-2424.0,3.387379202452867,8945.0
-2438.0,3.328195445229924,8946.0
-2460.0,3.2688802965494523,8947.0
-2436.0,3.20943609807216,8948.0
-2456.0,3.1498651965530833,8949.0
-2450.0,3.0901699437494794,8950.0
-2456.0,3.030352696327715,8951.0
-2470.0,2.970415815770362,8952.0
-2444.0,2.910361668282701,8953.0
-2462.0,2.8501926246998495,8954.0
-2466.0,2.7899110603923507,8955.0
-2462.0,2.72951935517328,8956.0
-2482.0,2.6690198932038216,8957.0
-2486.0,2.608415062899005,8958.0
-2496.0,2.5477072568338266,8959.0
-2490.0,2.4868988716485223,8960.0
-2472.0,2.425992307954087,8961.0
-2482.0,2.364989970237229,8962.0
-2486.0,2.303894266765995,8963.0
-2484.0,2.2427076094938707,8964.0
-2488.0,2.1814324139654535,8965.0
-2490.0,2.1200710992205436,8966.0
-2488.0,2.058626087698849,8967.0
-2494.0,1.9970998051440747,8968.0
-2494.0,1.9354946805085762,8969.0
-2490.0,1.8738131458571887,8970.0
-2490.0,1.8120576362714247,8971.0
-2496.0,1.7502305897528505,8972.0
-2496.0,1.6883344471273976,8973.0
-2496.0,1.6263716519488638,8974.0
-2498.0,1.5643446504023053,8975.0
-2496.0,1.5022558912076063,8976.0
-2498.0,1.4401078255225261,8977.0
-2494.0,1.3779029068463535,8978.0
-2492.0,1.3156435909227668,8979.0
-2494.0,1.2533323356430937,8980.0
-2498.0,1.1909716009487172,8981.0
-2496.0,1.128563848734876,8982.0
-2494.0,1.0661115427526269,8983.0
-2498.0,1.0036171485121452,8984.0
-2494.0,0.941083133185108,8985.0
-2498.0,0.8785119655074358,8986.0
-2498.0,0.8159061156815481,8987.0
-2494.0,0.75326805527941,8988.0
-2494.0,0.6906002571441092,8989.0
-2498.0,0.6279051952931535,8990.0
-2498.0,0.5651853448203044,8991.0
-2500.0,0.5024431817977231,8992.0
-2496.0,0.4396811831786449,8993.0
-2496.0,0.37690182669930966,8994.0
-2500.0,0.3141075907812867,8995.0
-2500.0,0.251300954433489,8996.0
-2496.0,0.18848439715416432,8997.0
-2498.0,0.12566039883357705,8998.0
-2500.0,0.06283143965560888,8999.0
-2500.0,5.879542597180471e-14,9000.0
-2498.0,-0.06283143965556234,9001.0
-2500.0,-0.12566039883353053,9002.0
-2498.0,-0.1884843971541178,9003.0
-2498.0,-0.2513009544333714,9004.0
-2500.0,-0.3141075907812401,9005.0
-2498.0,-0.3769018266992632,9006.0
-2490.0,-0.43968118317859844,9007.0
-2500.0,-0.5024431817976766,9008.0
-2496.0,-0.5651853448202578,9009.0
-2498.0,-0.627905195293107,9010.0
-2494.0,-0.6906002571440628,9011.0
-2498.0,-0.7532680552793635,9012.0
-2492.0,-0.8159061156815017,9013.0
-2498.0,-0.8785119655073894,9014.0
-2494.0,-0.9410831331850616,9015.0
-2496.0,-1.0036171485120988,9016.0
-2496.0,-1.0661115427525805,9017.0
-2498.0,-1.1285638487348297,9018.0
-2494.0,-1.190971600948671,9019.0
-2490.0,-1.2533323356430475,9020.0
-2500.0,-1.3156435909227204,9021.0
-2498.0,-1.3779029068463076,9022.0
-2494.0,-1.44010782552248,9023.0
-2494.0,-1.50225589120756,9024.0
-2498.0,-1.5643446504022593,9025.0
-2492.0,-1.6263716519488178,9026.0
-2498.0,-1.6883344471273518,9027.0
-2488.0,-1.7502305897528048,9028.0
-2490.0,-1.812057636271379,9029.0
-2490.0,-1.873813145857143,9030.0
-2492.0,-1.9354946805085305,9031.0
-2498.0,-1.9970998051440292,9032.0
-2490.0,-2.058626087698803,9033.0
-2486.0,-2.120071099220498,9034.0
-2488.0,-2.1814324139654078,9035.0
-2492.0,-2.242707609493825,9036.0
-2490.0,-2.30389426676595,9037.0
-2480.0,-2.3649899702371835,9038.0
-2480.0,-2.4259923079540417,9039.0
-2488.0,-2.486898871648477,9040.0
-2476.0,-2.5477072568337817,9041.0
-2486.0,-2.6084150628989597,9042.0
-2466.0,-2.6690198932037767,9043.0
-2484.0,-2.7295193551732355,9044.0
-2468.0,-2.7899110603923063,9045.0
-2466.0,-2.850192624699805,9046.0
-2460.0,-2.910361668282656,9047.0
-2470.0,-2.9704158157703175,9048.0
-2468.0,-3.030352696327671,9049.0
-2476.0,-3.090169943749435,9050.0
-2448.0,-3.149865196553039,9051.0
-2436.0,-3.209436098072116,9052.0
-2446.0,-3.2688802965494084,9053.0
-2442.0,-3.32819544522988,9054.0
-2426.0,-3.387379202452823,9055.0
-2428.0,-3.44642923174511,9056.0
-2426.0,-3.505343201912559,9057.0
-2426.0,-3.564118787132506,9058.0
-2386.0,-3.6227536670454183,9059.0
-2408.0,-3.6812455268467708,9060.0
-2380.0,-3.739592057378025,9061.0
-2338.0,-3.797790955218061,9062.0
-2344.0,-3.8558399227739133,9063.0
-2354.0,-3.913736668371936,9064.0
-2342.0,-3.9714789063477474,9065.0
-2330.0,-4.029064357136597,9066.0
-2300.0,-4.08649074736349,9067.0
-2284.0,-4.143755809932804,9068.0
-2288.0,-4.2008572841180545,9069.0
-2240.0,-4.2577929156507475,9070.0
-2240.0,-4.314560456809639,9071.0
-2234.0,-4.371157666509279,9072.0
-2226.0,-4.427582310388994,9073.0
-2208.0,-4.483832160900265,9074.0
-2162.0,-4.539904997395439,9075.0
-2212.0,-4.595798606214878,9076.0
-2170.0,-4.651510780774611,9077.0
-2136.0,-4.707039321653318,9078.0
-2112.0,-4.762382036679411,9079.0
-2070.0,-4.817536741017076,9080.0
-2098.0,-4.872501257253274,9081.0
-2060.0,-4.927273415482895,9082.0
-2106.0,-4.981851053394854,9083.0
-2054.0,-5.03623201635758,9084.0
-2070.0,-5.090414157503713,9085.0
-2068.0,-5.144395337815091,9086.0
-1994.0,-5.198173426207088,9087.0
-1982.0,-5.251746299612977,9088.0
-1958.0,-5.305111843067266,9089.0
-1982.0,-5.358267949789919,9090.0
-1956.0,-5.411212521268737,9091.0
-1940.0,-5.463943467342698,9092.0
-1970.0,-5.5164587062842765,9093.0
-1986.0,-5.568756164881879,9094.0
-1924.0,-5.620833778521332,9095.0
-1894.0,-5.672689491267617,9096.0
-1910.0,-5.7243212559458705,9097.0
-1884.0,-5.775727034222605,9098.0
-1882.0,-5.8269047966857155,9099.0
-1896.0,-5.877852522924712,9100.0
-1826.0,-5.928568201610599,9101.0
-1846.0,-5.979049830575164,9102.0
-1868.0,-6.029295416890247,9103.0
-1884.0,-6.07930297694608,9104.0
-1810.0,-6.129070536529703,9105.0
-1816.0,-6.178596130903307,9106.0
-1844.0,-6.227877804881058,9107.0
-1740.0,-6.276913612906963,9108.0
-1752.0,-6.325701619131227,9109.0
-1762.0,-6.374239897486904,9110.0
-1764.0,-6.42252653176582,9111.0
-1806.0,-6.470559615694444,9112.0
-1724.0,-6.518337253008813,9113.0
-1752.0,-6.5658575575295055,9114.0
-1712.0,-6.613118653236484,9115.0
-1748.0,-6.660118674342506,9116.0
-1762.0,-6.70685576536716,9117.0
-1768.0,-6.753328081210227,9118.0
-1736.0,-6.799533787224198,9119.0
-1694.0,-6.845471059286917,9120.0
-1686.0,-6.891138083873485,9121.0
-1694.0,-6.936533058127971,9122.0
-1680.0,-6.9816541899346705,9123.0
-1696.0,-7.026499697988458,9124.0
-1664.0,-7.071067811865465,9125.0
-1662.0,-7.115356772092816,9126.0
-1642.0,-7.159364830218296,9127.0
-1610.0,-7.203090248879075,9128.0
-1642.0,-7.246531301870495,9129.0
-1626.0,-7.289686274214117,9130.0
-1612.0,-7.332553462225574,9131.0
-1578.0,-7.375131173581687,9132.0
-1608.0,-7.417417727387361,9133.0
-1586.0,-7.459411454241812,9134.0
-1624.0,-7.5011106963046075,9135.0
-1594.0,-7.542513807361024,9136.0
-1590.0,-7.583619152887224,9137.0
-1562.0,-7.6244251101145055,9138.0
-1570.0,-7.6649300680934545,9139.0
-1588.0,-7.705132427757868,9140.0
-1570.0,-7.745030601987289,9141.0
-1570.0,-7.784623015670205,9142.0
-1520.0,-7.823908105765872,9143.0
-1552.0,-7.8628843213662005,9144.0
-1554.0,-7.901550123756891,9145.0
-1536.0,-7.93990398647836,9146.0
-1516.0,-7.977944395385649,9147.0
-1508.0,-8.015669848708724,9148.0
-1534.0,-8.053078857111197,9149.0
-1516.0,-8.090169943749471,9150.0
-1514.0,-8.126941644330913,9151.0
-1558.0,-8.163392507171832,9152.0
-1508.0,-8.199521093254534,9153.0
-1488.0,-8.235325976284303,9154.0
-1476.0,-8.270805742745624,9155.0
-1514.0,-8.30595899195807,9156.0
-1520.0,-8.340784336131673,9157.0
-1478.0,-8.375280400421396,9158.0
-1496.0,-8.409445822981688,9159.0
-1468.0,-8.443279255020126,9160.0
-1464.0,-8.476779360850825,9161.0
-1478.0,-8.509944817946929,9162.0
-1464.0,-8.542774316992979,9163.0
-1478.0,-8.575266561936491,9164.0
-1466.0,-8.607420270039421,9165.0
-1436.0,-8.639234171928319,9166.0
-1436.0,-8.670707011644883,9167.0
-1462.0,-8.701837546695256,9168.0
-1468.0,-8.732624548099215,9169.0
-1418.0,-8.76306680043863,9170.0
-1482.0,-8.793163101905572,9171.0
-1428.0,-8.82291226434949,9172.0
-1464.0,-8.852313113324524,9173.0
-1444.0,-8.881364488135432,9174.0
-1456.0,-8.910065241883649,9175.0
-1406.0,-8.938414241512621,9176.0
-1436.0,-8.966410367852356,9177.0
-1406.0,-8.994052515663721,9178.0
-1410.0,-9.021339593682022,9179.0
-1426.0,-9.048270524660204,9180.0
-1404.0,-9.074844245411132,9181.0
-1442.0,-9.101059706849933,9182.0
-1408.0,-9.126915874035017,9183.0
-1422.0,-9.152411726209177,9184.0
-1406.0,-9.177546256839797,9185.0
-1396.0,-9.202318473658702,9186.0
-1376.0,-9.22672739870116,9187.0
-1372.0,-9.250772068344602,9188.0
-1404.0,-9.274451533346594,9189.0
-1382.0,-9.29776485888248,9190.0
-1392.0,-9.320711124582088,9191.0
-1388.0,-9.34328942456611,9192.0
-1362.0,-9.365498867481925,9193.0
-1392.0,-9.387338576538728,9194.0
-1344.0,-9.408807689542254,9195.0
-1394.0,-9.429905358928654,9196.0
-1362.0,-9.450630751798068,9197.0
-1380.0,-9.470983049947426,9198.0
-1360.0,-9.49096144990294,9199.0
-1340.0,-9.510565162951517,9200.0
-1388.0,-9.529793415172179,9201.0
-1372.0,-9.54864544746643,9202.0
-1364.0,-9.567120515588316,9203.0
-1370.0,-9.585217890173757,9204.0
-1374.0,-9.602936856769439,9205.0
-1372.0,-9.620276715860836,9206.0
-1350.0,-9.637236782900084,9207.0
-1344.0,-9.653816388332734,9208.0
-1360.0,-9.670014877624336,9209.0
-1336.0,-9.685831611286304,9210.0
-1342.0,-9.70126596490106,9211.0
-1346.0,-9.716317329146747,9212.0
-1346.0,-9.730985109821265,9213.0
-1364.0,-9.745268727865746,9214.0
-1342.0,-9.759167619387455,9215.0
-1324.0,-9.772681235681924,9216.0
-1342.0,-9.785809043254718,9217.0
-1354.0,-9.798550523842458,9218.0
-1340.0,-9.810905174433335,9219.0
-1294.0,-9.822872507286887,9220.0
-1350.0,-9.834452049953304,9221.0
-1364.0,-9.845643345292054,9222.0
-1306.0,-9.856445951489972,9223.0
